winner,winner score,loser score,strategy,opponent,against,hand,length,target
tree-v6,474,507,"[5, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 1]",7,3 4 6 6 8 10 Q K K K K,9,pass
tree-v6,474,507,"[5, 1, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 1]",0,3 4 6 6 8 10 Q K K K K,8,best
tree-v6,474,507,"[4, 1, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 2, 0, 1]",0,3 4 6 6 10 Q K K K K,7,best
tree-v6,474,507,"[2, 1, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",0,4 6 6 10 K K K K,6,best
tree-v6,474,507,"[1, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 1, 0, 3, 0, 1]",5,6 6 10,2,best
forest-v3,441,470,"[4, 1, 2, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 6 6 6 7 7 7 7 8 9 9 J A 2,26,best
forest-v3,441,470,"[3, 1, 2, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 6 6 6 7 7 7 7 9 9 J A 2,25,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",1,5 5 5 6 6 6 7 7 7 7 9 9 J A 2,23,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 1, 0, 0]","[2, 2, 0, 0, 0, 0, 0, 0]",1,5 5 5 6 6 6 7 7 7 7 9 9 J A 2,21,bomb
forest-v3,441,470,"[3, 1, 2, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 0]",5,5 5 5 6 6 6 9 9 J A 2,17,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 1, 0, 0]",1,5 5 5 6 6 6 9 9 J A 2,15,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 2, 0, 0]",5,5 5 5 6 6 6 9 9 J A 2,11,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",3,5 5 5 6 6 6 9 9 J A 2,6,pass
forest-v3,441,470,"[3, 1, 2, 0, 0, 0, 0, 0]","[2, 3, 1, 1, 0, 2, 0, 0]",2,5 5 5 6 6 6 9 9 J A 2,3,pass
forest-v3,453,455,"[0, 4, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 5 5 6 6 7 7 7 7 7 8 8 8 9 10 J Q Q K K A A 2 2,26,pass
forest-v3,453,455,"[0, 4, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 5 5 6 6 7 7 7 7 7 8 8 8 9 10 J Q Q K K A A 2 2,21,best
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 0]",3,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,16,pass
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 2, 0, 0, 0, 1]",7,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,11,pass
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 1]",0,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,10,pass
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[3, 0, 0, 2, 0, 0, 0, 1]",0,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,9,pass
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[4, 0, 0, 2, 0, 0, 0, 1]",0,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,8,pass
forest-v3,453,455,"[0, 4, 1, 0, 1, 1, 0, 0]","[4, 1, 0, 2, 0, 0, 0, 1]",1,3 3 3 5 5 6 6 7 7 7 7 8 8 Q Q K K A A 2 2,6,pass
forest-v3,453,455,"[0, 3, 1, 0, 1, 1, 0, 0]","[4, 1, 0, 2, 0, 1, 0, 1]",5,3 3 3 5 5 6 6 7 7 7 7 8 8 K K A A 2 2,2,pass
tree-v6,467,466,"[0, 5, 4, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K K A A 2 2 2,26,pass
tree-v6,467,466,"[0, 5, 4, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K K A A 2 2 2,25,pass
tree-v6,467,466,"[0, 5, 4, 1, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K K A A 2 2 2,24,combat
tree-v6,467,466,"[0, 3, 3, 1, 1, 0, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",5,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K A A 2 2 2,20,pass
tree-v6,467,466,"[0, 3, 3, 1, 1, 0, 0, 0]","[3, 0, 0, 0, 1, 1, 0, 0]",4,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K A A 2 2 2,14,pass
tree-v6,467,466,"[0, 3, 3, 1, 1, 0, 0, 0]","[3, 0, 0, 1, 1, 1, 0, 0]",3,4 4 4 5 5 5 6 7 7 7 8 9 10 10 J J J Q Q K K A A 2 2 2,9,combat
tree-v6,467,466,"[1, 1, 4, 0, 1, 0, 0, 0]","[3, 0, 0, 2, 1, 1, 0, 0]",3,4 4 4 5 5 5 7 7 10 J J J Q Q K K A A 2 2 2,4,combat
AI-origin,462,459,"[1, 3, 2, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",4,3 3 3 3 4 4 4 5 6 6 7 7 8 8 8 Q Q Q Q 2 2,21,pass
AI-origin,462,459,"[1, 3, 2, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",5,3 3 3 3 4 4 4 5 6 6 7 7 8 8 8 Q Q Q Q 2 2,17,best
AI-origin,462,459,"[1, 3, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0]",2,3 3 3 3 5 6 6 7 7 8 8 8 2 2,14,pass
AI-origin,462,459,"[1, 3, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]",1,3 3 3 3 5 6 6 7 7 8 8 8 2 2,12,best
AI-origin,462,459,"[1, 2, 1, 0, 0, 1, 0, 0]","[0, 2, 1, 0, 1, 1, 0, 0]",1,3 3 3 3 5 7 7 8 8 8 2 2,10,best
AI-origin,462,459,"[1, 1, 0, 0, 0, 1, 0, 0]","[0, 2, 2, 0, 1, 1, 0, 0]",2,3 3 3 3 5 7 7,7,best
AI-origin,462,459,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 2, 2, 0, 1, 1, 0, 0]",0,7 7,6,best
AI-origin,462,459,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 1, 1, 0, 0]",0,7,5,best
AI-origin,462,459,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 2, 2, 0, 1, 1, 0, 0]",0,7,4,best
forest-v3,441,451,"[4, 1, 1, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 5 7 9 9 9 10 10 Q K K K K A 2,26,best
forest-v3,441,451,"[3, 1, 1, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 5 9 9 9 10 10 Q K K K K A 2,25,best
forest-v3,441,451,"[2, 1, 1, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 5 9 9 9 10 10 K K K K A 2,24,best
forest-v3,441,451,"[1, 1, 1, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",5,5 5 5 5 9 9 9 10 10 K K K K 2,19,bomb
forest-v3,441,451,"[1, 1, 1, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 0]",5,9 9 9 10 10 K K K K 2,15,best
forest-v3,441,451,"[0, 0, 1, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 2, 0, 0]",1,9 9 9,13,pass
forest-v3,441,451,"[0, 0, 1, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 2, 0, 0]",0,9 9 9,12,pass
forest-v3,441,451,"[0, 0, 1, 0, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 2, 0, 0]",1,9 9 9,10,pass
forest-v3,441,451,"[0, 0, 1, 0, 0, 0, 0, 0]","[4, 3, 0, 0, 0, 2, 0, 0]",1,9 9 9,8,pass
forest-v3,441,451,"[0, 0, 1, 0, 0, 0, 0, 0]","[4, 3, 0, 1, 0, 2, 0, 0]",3,9 9 9,3,pass
tree-v5,505,467,"[2, 5, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 4 4 4 4 5 5 6 6 7 8 9 9 10 J J J K K A A A 2 2,23,pass
tree-v5,505,467,"[2, 5, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",2,3 4 4 4 4 5 5 6 6 7 8 9 9 10 J J J K K A A A 2 2,20,best
tree-v5,505,467,"[1, 5, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",0,4 4 4 4 5 5 6 6 7 8 9 9 10 J J J K K 2 2,19,best
tree-v5,505,467,"[0, 5, 0, 1, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,4 4 4 4 5 5 6 6 7 8 9 10 J J J K K 2 2,18,pass
tree-v5,505,467,"[0, 5, 0, 1, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 1, 0, 0]",0,4 4 4 4 5 5 6 6 7 8 9 10 J J J K K 2 2,17,pass
tree-v5,505,467,"[0, 5, 0, 1, 0, 1, 0, 0]","[3, 1, 1, 0, 0, 1, 0, 0]",1,4 4 4 4 5 5 6 6 7 8 9 10 J J J K K 2 2,15,best
tree-v5,505,467,"[0, 4, 0, 1, 0, 1, 0, 0]","[3, 2, 1, 0, 0, 1, 0, 0]",1,4 4 4 4 5 5 6 6 7 8 9 10 J K K 2 2,13,best
tree-v5,505,467,"[0, 3, 0, 1, 0, 1, 0, 0]","[3, 2, 1, 0, 0, 2, 0, 0]",5,4 4 4 4 5 5 6 6 7 8 9 10 J 2 2,9,bomb
tree-v5,505,467,"[0, 2, 0, 1, 0, 0, 0, 0]","[3, 3, 1, 0, 0, 2, 0, 0]",1,6 6 7 8 9 10 J 2 2,7,bomb
tree-v5,505,467,"[0, 0, 0, 1, 0, 0, 0, 0]","[3, 4, 1, 0, 0, 2, 0, 0]",1,7 8 9 10 J,5,bomb
forest-v3,478,472,"[2, 3, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 6 7 8 8 9 9 9 9 10 10 10 J J J Q Q K A 2 2,26,best
forest-v3,478,472,"[1, 3, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 4 5 6 7 8 8 9 9 9 9 10 10 10 J J J Q K A 2 2,25,pass
forest-v3,478,472,"[1, 3, 0, 2, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",7,3 3 3 3 4 5 6 7 8 8 9 9 9 9 10 10 10 J J J Q K A 2 2,20,pass
forest-v3,478,472,"[1, 3, 0, 2, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1]",0,3 3 3 3 4 5 6 7 8 8 9 9 9 9 10 10 10 J J J Q K A 2 2,19,best
forest-v3,478,472,"[0, 3, 0, 2, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1]",0,3 3 3 3 4 5 6 7 8 9 9 9 9 10 10 10 J J J Q K A 2 2,18,pass
forest-v3,478,472,"[0, 3, 0, 2, 0, 2, 0, 0]","[4, 1, 0, 0, 0, 0, 0, 1]",1,3 3 3 3 4 5 6 7 8 9 9 9 9 10 10 10 J J J Q K A 2 2,16,best
forest-v3,478,472,"[0, 2, 0, 2, 0, 2, 0, 0]","[4, 2, 0, 0, 0, 0, 0, 1]",1,3 3 3 3 4 5 6 7 8 9 9 9 9 10 J J J Q K A 2 2,14,best
forest-v3,478,472,"[0, 1, 0, 2, 0, 2, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 1]",5,3 3 3 3 4 5 6 7 8 9 9 9 9 10 J J J Q K A,10,best
forest-v3,478,472,"[0, 1, 0, 2, 0, 1, 0, 0]","[4, 2, 0, 0, 0, 2, 0, 1]",5,3 3 3 3 4 5 6 7 8 10 J J J Q K A,6,best
forest-v3,478,472,"[0, 1, 0, 2, 0, 1, 0, 0]","[4, 3, 0, 0, 0, 2, 0, 1]",1,3 3 3 3 4 5 6 7 8 10 J J J Q K A,4,best
tree-v4,523,464,"[4, 2, 2, 0, 0, 3, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 5 6 6 6 6 6 7 9 10 J J J J Q Q Q K K K A A A A 2 2,24,best
tree-v4,523,464,"[4, 1, 0, 0, 0, 3, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 3 5 6 6 6 6 6 7 9 10 J J J J K K K A A A A 2 2,20,best
tree-v4,523,464,"[4, 1, 0, 0, 0, 2, 0, 1]","[0, 0, 1, 0, 0, 2, 0, 0]",5,3 3 5 7 9 10 J J J J K K K A A A A 2 2,16,best
tree-v4,523,464,"[3, 1, 0, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 2, 0, 0]",0,7 9 10 A A A A 2 2,15,best
tree-v4,523,464,"[2, 1, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 0]",0,9 10 A A A A 2 2,14,combat
tree-v4,523,464,"[2, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 2, 0, 0]",0,10 A A A A 2,13,pass
tree-v4,523,464,"[2, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 1, 1, 0, 2, 0, 0]",3,10 A A A A 2,8,bomb
tree-v5,420,505,"[4, 3, 0, 1, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 4 5 5 6 6 6 7 8 8 9 9 9 9 10 J J Q Q Q Q K K K K A 2,26,best
tree-v5,420,505,"[3, 3, 0, 1, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 4 5 5 6 6 6 7 8 8 9 9 9 9 J J Q Q Q Q K K K K A 2,25,best
tree-v5,420,505,"[1, 3, 0, 1, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,3 4 5 6 6 6 7 8 8 J J K K K K 2,24,best
tree-v5,420,505,"[0, 2, 0, 1, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",1,3 4 5 6 7 8 8 J J,22,pass
tree-v5,420,505,"[0, 2, 0, 1, 0, 0, 0, 0]","[3, 1, 0, 0, 1, 0, 0, 0]",4,3 4 5 6 7 8 8 J J,16,pass
tree-v5,420,505,"[0, 2, 0, 1, 0, 0, 0, 0]","[3, 1, 0, 0, 2, 0, 0, 0]",4,3 4 5 6 7 8 8 J J,10,pass
tree-v5,420,505,"[0, 2, 0, 1, 0, 0, 0, 0]","[3, 1, 0, 1, 2, 0, 0, 0]",3,3 4 5 6 7 8 8 J J,5,pass
tree-v4,462,448,"[2, 3, 0, 1, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 4 4 7 7 7 7 9 9 10 10 J Q Q Q K A 2 2,24,bomb
tree-v4,462,448,"[2, 3, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 7 7 7 7 9 9 10 10 J Q Q Q K A 2 2,20,bomb
tree-v4,462,448,"[1, 3, 0, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",0,9 9 10 10 J Q Q Q K A 2 2,19,best
tree-v4,462,448,"[0, 3, 0, 1, 0, 0, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,9 9 10 J Q Q Q K A 2 2,18,pass
tree-v4,462,448,"[0, 3, 0, 1, 0, 0, 0, 0]","[2, 0, 1, 1, 0, 1, 0, 0]",3,9 9 10 J Q Q Q K A 2 2,13,pass
tree-v4,462,448,"[0, 3, 0, 1, 0, 0, 0, 0]","[2, 1, 1, 1, 0, 1, 0, 0]",1,9 9 10 J Q Q Q K A 2 2,11,best
tree-v4,462,448,"[0, 2, 0, 1, 0, 0, 0, 0]","[2, 2, 1, 1, 0, 1, 0, 0]",1,10 J Q Q Q K A 2 2,9,best
tree-v4,462,448,"[0, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 1, 1, 0, 1, 0, 0]",1,10 J Q K A 2 2,7,best
AI-origin,459,471,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 2 2 2,23,pass
AI-origin,459,471,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 0]",4,3 3 2 2 2,17,pass
AI-origin,459,471,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 0]",2,3 3 2 2 2,14,combat
AI-origin,459,471,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 2, 0, 0]",5,3 3,10,pass
AI-origin,459,471,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 2, 0, 0]",1,3 3,8,pass
AI-origin,459,471,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 2, 0, 0]",0,3 3,7,pass
AI-origin,459,471,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 1, 0, 1, 2, 0, 0]",0,3 3,6,pass
AI-origin,459,471,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 0, 1, 2, 0, 0]",1,3 3,4,pass
tree-v5,456,474,"[2, 1, 0, 3, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 5 5 6 6 7 7 7 8 8 8 9 10 10 J Q Q A A A A 2,26,best
tree-v5,456,474,"[0, 0, 0, 3, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",5,4 4 5 5 6 6 7 7 7 8 8 8 9 10 J A A A A,21,bomb
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3,4 5 6 7 7 8 8 9 10 J,16,pass
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]",2,4 5 6 7 7 8 8 9 10 J,13,pass
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[1, 0, 2, 1, 0, 1, 0, 0]",2,4 5 6 7 7 8 8 9 10 J,10,pass
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[2, 0, 2, 1, 0, 1, 0, 0]",0,4 5 6 7 7 8 8 9 10 J,9,pass
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[3, 0, 2, 1, 0, 1, 0, 0]",0,4 5 6 7 7 8 8 9 10 J,8,pass
tree-v5,456,474,"[0, 0, 0, 2, 0, 0, 0, 0]","[3, 1, 2, 1, 0, 1, 0, 0]",1,4 5 6 7 7 8 8 9 10 J,6,pass
tree-v4,445,496,"[2, 3, 2, 1, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 5 5 5 6 6 7 7 7 8 9 10 10 10 J J Q A A A A 2 2 2 2,24,best
tree-v4,445,496,"[2, 3, 1, 1, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 4 4 5 5 5 6 6 8 9 10 10 10 J J Q A A A A 2 2 2 2,21,pass
tree-v4,445,496,"[2, 3, 1, 1, 0, 2, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",2,3 4 4 5 5 5 6 6 8 9 10 10 10 J J Q A A A A 2 2 2 2,18,pass
tree-v4,445,496,"[2, 3, 1, 1, 0, 2, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0]",2,3 4 4 5 5 5 6 6 8 9 10 10 10 J J Q A A A A 2 2 2 2,15,pass
tree-v4,445,496,"[2, 3, 1, 1, 0, 2, 0, 0]","[1, 0, 4, 0, 0, 0, 0, 0]",0,3 4 4 5 5 5 6 6 8 9 10 10 10 J J Q A A A A 2 2 2 2,14,best
tree-v4,445,496,"[1, 3, 1, 1, 0, 2, 0, 0]","[2, 0, 4, 0, 0, 0, 0, 0]",0,3 4 4 5 5 5 6 6 8 9 10 10 10 J Q A A A A 2 2 2 2,13,pass
tree-v4,445,496,"[1, 3, 1, 1, 0, 2, 0, 0]","[3, 0, 4, 0, 0, 0, 0, 0]",0,3 4 4 5 5 5 6 6 8 9 10 10 10 J Q A A A A 2 2 2 2,12,pass
tree-v4,445,496,"[1, 3, 1, 1, 0, 2, 0, 0]","[3, 1, 4, 0, 0, 0, 0, 0]",1,3 4 4 5 5 5 6 6 8 9 10 10 10 J Q A A A A 2 2 2 2,10,best
tree-v4,445,496,"[1, 2, 1, 1, 0, 2, 0, 0]","[3, 2, 4, 0, 0, 0, 0, 0]",1,3 4 4 5 5 5 8 9 10 10 10 J Q A A A A 2 2 2 2,8,pass
tree-v4,445,496,"[1, 2, 1, 1, 0, 2, 0, 0]","[3, 3, 4, 0, 0, 0, 0, 0]",1,3 4 4 5 5 5 8 9 10 10 10 J Q A A A A 2 2 2 2,6,pass
tree-v4,445,496,"[1, 1, 1, 1, 0, 2, 0, 0]","[3, 4, 4, 0, 0, 0, 0, 0]",1,3 4 4 5 5 5 8 9 10 J Q A A A A 2 2 2 2,4,pass
tree-v5,508,457,"[0, 4, 1, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 3 5 5 5 6 7 7 7 8 9 J J J Q K A A A 2,23,pass
tree-v5,508,457,"[0, 4, 1, 2, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,3 3 3 5 5 5 6 7 7 7 8 9 J J J Q K A A A 2,22,pass
tree-v5,508,457,"[0, 4, 1, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 0]",0,3 3 3 5 5 5 6 7 7 7 8 9 J J J Q K A A A 2,21,pass
tree-v5,508,457,"[0, 4, 1, 2, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 0]",1,3 3 3 5 5 5 6 7 7 7 8 9 J J J Q K A A A 2,19,best
tree-v5,508,457,"[0, 3, 1, 2, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 0]",1,3 3 3 5 6 7 7 7 8 9 J J J Q K A A A 2,17,pass
tree-v5,508,457,"[0, 3, 1, 2, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 1, 0, 0]",1,3 3 3 5 6 7 7 7 8 9 J J J Q K A A A 2,15,pass
tree-v5,508,457,"[0, 3, 1, 2, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 1, 0, 0]",3,3 3 3 5 6 7 7 7 8 9 J J J Q K A A A 2,10,best
tree-v5,508,457,"[0, 3, 1, 0, 0, 0, 0, 0]","[2, 3, 0, 2, 0, 1, 0, 0]",3,3 3 3 7 7 J J A A,5,best
AI-origin,464,458,"[3, 2, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 5 5 5 6 6 7 7 7 7 8 8 9 9 10 10 10 J Q Q Q K K A A 2,22,pass
AI-origin,464,458,"[3, 2, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0]",4,3 3 5 5 5 6 6 7 7 7 7 8 8 9 9 10 10 10 J Q Q Q K K A A 2,16,best
AI-origin,464,458,"[3, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1]",7,6 6 7 7 7 7 8 9 10 10 2,11,pass
AI-origin,464,458,"[3, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 1]",0,6 6 7 7 7 7 8 9 10 10 2,10,best
AI-origin,464,458,"[2, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 1, 0, 0, 1]",0,6 6 7 7 7 7 9 10 10 2,9,best
AI-origin,464,458,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 1, 1, 0, 0, 1]",0,6 6 7 7 7 7 10 10,8,pass
AI-origin,464,458,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 1, 0, 0, 1]",1,6 6 7 7 7 7 10 10,6,pass
AI-origin,464,458,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 1, 1, 1, 0, 1]",5,6 6 10 10,2,pass
tree-v4,507,461,"[2, 2, 1, 2, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 5 6 7 7 8 8 8 9 9 9 9 10 10 10 J J Q K K K K K A 2 2,24,best
tree-v4,507,461,"[1, 2, 0, 2, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,3 4 5 6 7 9 9 9 9 10 10 10 J J Q K K K K K A 2 2,23,combat
tree-v4,507,461,"[1, 0, 0, 2, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",5,3 4 5 6 7 9 9 9 9 J J Q K K K K K A 2,19,best
tree-v4,507,461,"[0, 0, 0, 2, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,3 4 5 6 7 J Q K K K K K A 2,18,pass
tree-v4,507,461,"[0, 0, 0, 2, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 1, 0, 0]",0,3 4 5 6 7 J Q K K K K K A 2,17,combat
tree-v4,507,461,"[3, 0, 0, 1, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 2, 0, 0]",5,3 4 5 6 7 J Q K K K K K A,13,best
tree-v4,507,461,"[2, 0, 0, 1, 0, 0, 0, 0]","[4, 0, 1, 0, 0, 2, 0, 0]",0,3 4 5 6 7 Q A,12,pass
tree-v4,507,461,"[2, 0, 0, 1, 0, 0, 0, 0]","[5, 0, 1, 0, 0, 2, 0, 0]",0,3 4 5 6 7 Q A,11,best
tree-v4,491,470,"[3, 2, 4, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,4 4 5 5 5 6 6 6 6 7 8 9 9 9 10 J J J J K K K A A A 2 2,24,best
tree-v4,491,470,"[3, 2, 3, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,4 4 6 6 6 6 7 8 9 9 9 10 J J J J K K K A A A 2 2,20,best
tree-v4,491,470,"[3, 2, 3, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 2, 0, 0]",5,4 4 6 6 6 6 7 8 9 9 9 10 K K K A A A 2 2,15,pass
tree-v4,491,470,"[3, 2, 3, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 2, 0, 0]",0,4 4 6 6 6 6 7 8 9 9 9 10 K K K A A A 2 2,14,best
